close,log_ret,volatility,rsi_norm,macd_norm,vol_change
7909.7294921875,-0.0017576850801850666,0.4737091109109878,-0.514912645125765,-0.04107155285149836,-0.1060556658959193
7911.43017578125,0.00021498848832731012,0.47438384501844383,-0.401981992016903,-0.04494670423139481,-0.08735643170516028
4970.7880859375,-0.46473017533977296,1.6788552750569408,-0.7382120955224,-0.12275639523034973,0.33322613553547953
5563.70703125,0.11268622219754491,1.7549786486776324,-0.550511392309382,-0.13577626856351677,0.31756116817828683
5200.3662109375,-0.06753557004657186,1.7481772016168773,-0.5724955513429865,-0.17105988491317844,-0.7183798054382358
5392.31494140625,0.03624573263084445,1.7650730777674608,-0.5203511729049245,-0.17974306810970853,-0.06150313511076888
5014.47998046875,-0.07264505770911892,1.7718381747510947,-0.6255453615465527,-0.20954037562216596,0.2885091400248001
5225.62939453125,0.04124552567019178,1.7869570586020427,-0.566123347483725,-0.20777880249262956,-0.16096888425764178
5238.4384765625,0.002448204386069575,1.7881795823359383,-0.5606742955103505,-0.2099541530464373,-0.019447093366565582
6191.19287109375,0.1671043242496126,1.9151148773973936,-0.41838537685693183,-0.16512298611215598,0.2974483659231666
6198.7783203125,0.0012244500086869695,1.9159852835225692,-0.4258636898001413,-0.15314549936120045,0.06531386228462921
6185.06640625,-0.0022144850761294074,1.9161753017867802,-0.4087359484026888,-0.1426665326518472,-0.24778175593664997
5830.2548828125,-0.05907702386252891,1.9117909084314695,-0.3662395105078937,-0.14548685307330075,-0.05800411424574392
6416.31494140625,0.09578323765146265,1.9561773796419422,-0.2276526061795366,-0.11923219672246699,0.14791047433487847
6734.8037109375,0.04844470857364082,1.969143730760905,-0.16964583210164164,-0.0988486028707913,0.03653504800627161
6681.06298828125,-0.00801155993972081,1.9606633536233113,-0.17632602519908047,-0.08750448255372002,-0.07830145783031739
6716.4404296875,0.005281211361417012,1.9607281366547629,0.428640523005374,-0.0761707401473221,-0.23306839174237837
6469.79833984375,-0.03741337669931112,1.9621164240918947,0.24316403954722687,-0.07237112233317516,-0.021006283196150832
6242.19384765625,-0.03581324079079013,1.9420397395836522,0.29016073277158083,-0.07162034038702861,0.008626049713814865
5922.04296875,-0.052650213305665085,1.9468942033582177,0.14244897638682288,-0.07614520396851295,-0.20660107280785667
6429.841796875,0.08226844860278629,1.97683831602223,0.367752048989926,-0.06350357409384075,0.2681991439659406
6438.64453125,0.001368107409615196,1.9769243443368463,0.33266663992276846,-0.05739918603483095,-0.12364559006359954
6606.7763671875,0.025777803165675912,1.0134103478060446,0.3599315779684713,-0.04867628329230834,0.20748692835702087
6793.62451171875,0.02788875596596145,0.946640914062076,0.19844541595502263,-0.03907079168332165,0.16660320610307977
6733.38720703125,-0.008906283829348233,0.9049183169247598,0.17310183918716449,-0.033150012007856285,-0.2011470023129398
6867.52734375,0.019725803844387817,0.901162057798466,0.21268184423259812,-0.02575728025346643,-0.1608312699615837
6791.12939453125,-0.011186860819705755,0.8494363497813275,0.32789636189788895,-0.02130344364569229,-0.11738467866220859
7271.78125,0.06838401551364988,0.8657929245425664,0.3028185190000076,-0.010924963230813782,0.463208596007334
7176.41455078125,-0.013201383140758695,0.8709336117406695,0.16972687189936708,-0.00488261674900705,-0.05824359732515916
7334.0986328125,0.021734626116209514,0.6641603971480484,0.24134353041795392,0.0017354662969555387,-0.163681909451725
7302.08935546875,-0.004373997983961782,0.6652668707328938,0.2167090571114865,0.006498752363961865,-0.07597384077849156
6865.4931640625,-0.06165264619598333,0.7095770825007792,0.13680404918668856,0.005723227278776966,0.22552856310617386
6859.0830078125,-0.0009341136128114594,0.6685290334708188,0.23093858132705591,0.004656476193609022,-0.3344551618649412
6971.091796875,0.016198094339308036,0.5845364836833459,0.4259086716409979,0.004984723888047199,0.13569213213127185
6845.03759765625,-0.018247903368068016,0.5651176331643227,0.19948491317496547,0.0038712397248552286,0.07693451600945522
6842.427734375,-0.0003813508563592871,0.5641858380337134,0.19458057828595726,0.002853488028014878,-0.12414905399702647
6642.10986328125,-0.029712937076683203,0.57440474174931,0.016766929577522093,-0.0003224049513047218,-0.05489804426754219
7116.80419921875,0.06902911272643515,0.6071509467985261,0.1349292584579686,0.0026381699636267254,0.370819792778164
7096.1845703125,-0.0029015210954838368,0.5889430074964422,0.15401739021193422,0.0046932687692053995,-0.3638720330328553
7257.6650390625,0.022500902000608027,0.5479751175899841,0.1637238118714298,0.00787987430009515,-0.002039241994797436
7189.4248046875,-0.009446987957285106,0.48047397192507574,0.16772143367966152,0.009709755380285519,-0.035637607637703184
6881.95849609375,-0.04370789261905666,0.5113671052303647,-0.1770667569723129,0.00790047662841012,0.18693283348229528
6880.3232421875,-0.00023764284804566149,0.5045120783874524,-0.1404723236075469,0.006035520633190046,-0.14691145946714812
